"Period","Activity","Source","Destination","Energy (MW.h)","Total Value (CAN$)","Price (CAN$/MW.h)"
"11/01/2003","Exports","Total","Pennsylvania","738.0000","40930.6200","55.46"
"11/01/2003","Exports","Total","Total","1240729.3360","65418173.2800","45.87"
"11/01/2003","Exports","Total","Utah","278.0000","16995.5800","61.14"
"11/01/2003","Exports","Total","Vermont","133737.0000","13343574.4900","37.10"
"11/01/2003","Exports","Total","Washington","304534.0000","9965530.2900","32.72"
"11/01/2003","Exports","Total","Wyoming","855.0000","61702.4900","72.17"
"11/01/2003","Imports","Maine","New Brunswick","1378.9000","56419.1400","40.92"
"11/01/2003","Imports","Maine","Québec","33987.0000","1476625.3800","43.45"
"11/01/2003","Imports","Maine","Total","35365.9000","1533044.5200","43.35"
"11/01/2003","Imports","Michigan","Ontario","415827.5000","15144586.6500","36.42"
"11/01/2003","Imports","Michigan","Total","415827.5000","15144586.6500","36.42"
"11/01/2003","Imports","Minn / N. Dakota","Manitoba","587273.0000","25789486.7300","43.91"
"11/01/2003","Imports","Minn / N. Dakota","Total","587273.0000","25789486.7300","43.91"
"11/01/2003","Imports","Minnesota","Alberta","425.0000","16609.0000","39.08"
"11/01/2003","Imports","Minnesota","Ontario","73945.0000","2840582.0000","38.41"
"11/01/2003","Imports","Minnesota","Total","74370.0000","2857191.0000","38.42"
"11/01/2003","Imports","Montana","Alberta","210.0000","10074.0400","47.97"
"11/01/2003","Imports","Montana","Total","210.0000","10074.0400","47.97"
"11/01/2003","Imports","New York","Ontario","57899.0000","2906421.2100","50.20"
"11/01/2003","Imports","New York","Québec","453157.0000","22745327.7700","50.19"
"11/01/2003","Imports","New York","Total","511056.0000","25651748.9800","50.19"
"11/01/2003","Imports","North Dakota","Saskatchewan","115480.0000","4288278.2000","37.13"
"11/01/2003","Imports","North Dakota","Total","115480.0000","4288278.2000","37.13"
"11/01/2003","Imports","Pennsylvania","Ontario","11893.0000","383905.9700","32.28"
"11/01/2003","Imports","Pennsylvania","Total","11893.0000","383905.9700","32.28"
"11/01/2003","Imports","Total","Alberta","40471.0000","2069257.0500","51.13"
"11/01/2003","Imports","Total","British Columbia","325443.0000","11128139.8400","34.19"
"11/01/2003","Imports","Total","Manitoba","587273.0000","25789486.7300","43.91"
"11/01/2003","Imports","Total","New Brunswick","1378.9000","56419.1400","40.92"
"11/01/2003","Imports","Total","Ontario","559564.5000","21275495.8300","38.02"
"11/01/2003","Imports","Total","Québec","487144.0000","24221953.1500","49.72"
"11/01/2003","Imports","Total","Saskatchewan","115480.0000","4288278.2000","37.13"
"11/01/2003","Imports","Total","Total","2116754.4000","88829029.9400","41.96"
"11/01/2003","Imports","Washington","Alberta","39836.0000","2042574.0100","51.27"
"11/01/2003","Imports","Washington","British Columbia","325443.0000","11128139.8400","34.19"
"11/01/2003","Imports","Washington","Total","365279.0000","13170713.8500","36.06"
"12/01/2003","Exports","Alberta","Oregon","50.0000","2100.5300","42.01"
"12/01/2003","Exports","Alberta","Total","11978.0000","490430.0700","40.94"
"12/01/2003","Exports","Alberta","Washington","11928.0000","488329.5400","40.94"
"12/01/2003","Exports","British Columbia","Alaska","120.0000","8589.6000","71.58"
"12/01/2003","Exports","British Columbia","Arizona","1721.0000","139320.4500","80.95"
"12/01/2003","Exports","British Columbia","California","530125.0000","21757764.7500","41.04"
"12/01/2003","Exports","British Columbia","Idaho","220.0000","16877.4600","76.72"
"12/01/2003","Exports","British Columbia","Montana","3715.0000","240215.5100","64.66"
"12/01/2003","Exports","British Columbia","Nevada","19700.0000","1466488.8600","74.44"
"12/01/2003","Exports","British Columbia","New Mexico","5579.0000","403524.9200","72.33"
"12/01/2003","Exports","British Columbia","Oregon","23357.0000","1483412.4600","63.51"
"12/01/2003","Exports","British Columbia","Total","974566.9200","38521657.7900","39.53"
"12/01/2003","Exports","British Columbia","Utah","328.0000","28295.3400","86.27"
"12/01/2003","Exports","British Columbia","Washington","387000.9200","12770326.3300","33.00"
"12/01/2003","Exports","British Columbia","Wyoming","2701.0000","206842.1100","76.58"
"12/01/2003","Exports","Manitoba","Minn / N. Dakota","94223.8350","11878835.2800","126.07"
"12/01/2003","Exports","Manitoba","Total","94223.8350","11878835.2800","126.07"
"12/01/2003","Exports","New Brunswick","Maine","149200.6000","9415644.7000","62.13"
"12/01/2003","Exports","New Brunswick","Total","149200.6000","9415644.7000","62.13"
"12/01/2003","Exports","Nova Scotia","Maine","620.0000","23767.0000","38.33"
"12/01/2003","Exports","Nova Scotia","Total","620.0000","23767.0000","38.33"
"12/01/2003","Exports","Ontario","Michigan","179706.5000","6999865.0000","38.95"
"12/01/2003","Exports","Ontario","Minnesota","16364.0000","976072.0000","59.65"
"12/01/2003","Exports","Ontario","New England-ISO","2841.0000","159415.6000","56.11"
"12/01/2003","Exports","Ontario","New York","259766.1470","10865995.4200","40.94"
"12/01/2003","Exports","Ontario","Pennsylvania","1218.0000","64951.6300","53.33"
"12/01/2003","Exports","Ontario","Total","459895.6470","19066299.6500","40.96"
"12/01/2003","Exports","Québec","Maine","61441.2700","4275391.6400","69.59"
"12/01/2003","Exports","Québec","New England-ISO","37864.0000","2281484.2400","60.25"
"12/01/2003","Exports","Québec","New York","119441.0000","3979491.8000","33.32"
"12/01/2003","Exports","Québec","Total","384090.2700","25065125.5800","43.43"
"12/01/2003","Exports","Québec","Vermont","165344.0000","14528757.9000","37.17"
"12/01/2003","Exports","Saskatchewan","North Dakota","59605.0000","3876597.6100","65.04"
"12/01/2003","Exports","Saskatchewan","Total","59605.0000","3876597.6100","65.04"
"12/01/2003","Exports","Total","Alaska","120.0000","8589.6000","71.58"
"12/01/2003","Exports","Total","Arizona","1721.0000","139320.4500","80.95"
"12/01/2003","Exports","Total","California","530125.0000","21757764.7500","41.04"
"12/01/2003","Exports","Total","Idaho","220.0000","16877.4600","76.72"
"12/01/2003","Exports","Total","Maine","211261.8700","13714803.3400","64.23"
"12/01/2003","Exports","Total","Michigan","179706.5000","6999865.0000","38.95"
"12/01/2003","Exports","Total","Minn / N. Dakota","94223.8350","11878835.2800","126.07"
"12/01/2003","Exports","Total","Minnesota","16364.0000","976072.0000","59.65"
"12/01/2003","Exports","Total","Montana","3715.0000","240215.5100","64.66"
"12/01/2003","Exports","Total","Nevada","19700.0000","1466488.8600","74.44"
"12/01/2003","Exports","Total","New England-ISO","40705.0000","2440899.8400","59.97"
"12/01/2003","Exports","Total","New Mexico","5579.0000","403524.9200","72.33"
"12/01/2003","Exports","Total","New York","379207.1470","14845487.2200","38.54"
"12/01/2003","Exports","Total","North Dakota","59605.0000","3876597.6100","65.04"
"12/01/2003","Exports","Total","Oregon","23407.0000","1485512.9900","63.46"
"12/01/2003","Exports","Total","Pennsylvania","1218.0000","64951.6300","53.33"
"12/01/2003","Exports","Total","Total","2134180.2720","108338357.6800","46.66"
"12/01/2003","Exports","Total","Utah","328.0000","28295.3400","86.27"
"12/01/2003","Exports","Total","Vermont","165344.0000","14528757.9000","37.17"
"12/01/2003","Exports","Total","Washington","398928.9200","13258655.8700","33.24"
"12/01/2003","Exports","Total","Wyoming","2701.0000","206842.1100","76.58"
"12/01/2003","Imports","Illinois","Ontario","2328.0000","51496.5800","22.12"
"12/01/2003","Imports","Illinois","Total","2328.0000","51496.5800","22.12"
"12/01/2003","Imports","Maine","New Brunswick","311.5000","13643.7000","43.80"
"12/01/2003","Imports","Maine","Québec","19558.0000","1780044.6100","91.01"
"12/01/2003","Imports","Maine","Total","19869.5000","1793688.3100","90.27"
"12/01/2003","Imports","Michigan","Ontario","497135.0000","21226228.3800","42.70"
"12/01/2003","Imports","Michigan","Total","497135.0000","21226228.3800","42.70"
"12/01/2003","Imports","Minn / N. Dakota","Manitoba","521868.0000","22371397.6500","42.87"
"12/01/2003","Imports","Minn / N. Dakota","Total","521868.0000","22371397.6500","42.87"
"12/01/2003","Imports","Minnesota","Alberta","200.0000","7693.0000","38.47"
"12/01/2003","Imports","Minnesota","Ontario","96246.0000","4144548.0000","43.06"
"12/01/2003","Imports","Minnesota","Total","96446.0000","4152241.0000","43.05"
"12/01/2003","Imports","New York","Ontario","137153.9900","8803897.2000","64.19"
"12/01/2003","Imports","New York","Québec","512919.0000","24243983.6300","47.27"
"12/01/2003","Imports","New York","Total","650072.9900","33047880.8300","50.84"
"12/01/2003","Imports","North Dakota","Saskatchewan","76310.0000","2698151.4300","35.36"
"12/01/2003","Imports","North Dakota","Total","76310.0000","2698151.4300","35.36"
"12/01/2003","Imports","Ohio","Ontario","1111.0000","66560.0000","59.91"
"12/01/2003","Imports","Ohio","Total","1111.0000","66560.0000","59.91"
"12/01/2003","Imports","Pennsylvania","Nova Scotia","1221.0000","118442.9100","97.00"
"12/01/2003","Imports","Pennsylvania","Ontario","20501.0000","1129453.2100","55.09"
"12/01/2003","Imports","Pennsylvania","Total","21722.0000","1247896.1200","57.45"
"12/01/2003","Imports","Total","Alberta","17678.0000","996915.4600","56.39"
"12/01/2003","Imports","Total","British Columbia","169343.0000","5779875.3500","34.13"
"12/01/2003","Imports","Total","Manitoba","521868.0000","22371397.6500","42.87"
"12/01/2003","Imports","Total","New Brunswick","311.5000","13643.7000","43.80"
"12/01/2003","Imports","Total","Nova Scotia","1221.0000","118442.9100","97.00"
"12/01/2003","Imports","Total","Ontario","754474.9900","35422183.3700","46.95"
"12/01/2003","Imports","Total","Québec","532477.0000","26024028.2400","48.87"
"12/01/2003","Imports","Total","Saskatchewan","76310.0000","2698151.4300","35.36"
"12/01/2003","Imports","Total","Total","2073683.4900","93424638.1100","45.05"
"12/01/2003","Imports","Washington","Alberta","17478.0000","989222.4600","56.60"
"12/01/2003","Imports","Washington","British Columbia","169343.0000","5779875.3500","34.13"
"12/01/2003","Imports","Washington","Total","186821.0000","6769097.8100","36.23"
"01/01/2004","Exports","Alberta","Pennsylvania","25.0000","2107.0000","84.28"
"01/01/2004","Exports","Alberta","Total","10711.0000","445775.2100","41.62"
"01/01/2004","Exports","Alberta","Washington","10686.0000","443668.2100","41.52"
"01/01/2004","Exports","British Columbia","Alaska","117.6000","8417.8100","71.58"
"01/01/2004","Exports","British Columbia","Arizona","13439.0000","945343.4900","70.34"
"01/01/2004","Exports","British Columbia","California","392202.0000","15500497.7300","39.52"
"01/01/2004","Exports","British Columbia","Idaho","269.0000","15091.6400","56.10"
"01/01/2004","Exports","British Columbia","Montana","279.0000","18345.0600","65.75"
"01/01/2004","Exports","British Columbia","Nevada","10054.0000","756772.2900","75.27"
"01/01/2004","Exports","British Columbia","New Mexico","2458.0000","198257.6200","80.66"
"01/01/2004","Exports","British Columbia","Oregon","12898.0000","754960.8700","58.53"
"01/01/2004","Exports","British Columbia","Total","733011.0200","29080998.0000","39.67"
"01/01/2004","Exports","British Columbia","Utah","268.0000","19813.5800","73.93"
"01/01/2004","Exports","British Columbia","Washington","299228.4200","10716847.6200","35.81"
"01/01/2004","Exports","British Columbia","Wyoming","1798.0000","146650.2900","81.56"
"01/01/2004","Exports","Manitoba","Minn / N. Dakota","109446.5700","11763043.5800","107.48"
"01/01/2004","Exports","Manitoba","Total","109446.5700","11763043.5800","107.48"
"01/01/2004","Exports","New Brunswick","Maine","87664.2000","6152393.9600","68.48"
"01/01/2004","Exports","New Brunswick","Total","87664.2000","6152393.9600","68.48"
"01/01/2004","Exports","Nova Scotia","Maine","549.0000","17886.0000","32.58"
"01/01/2004","Exports","Nova Scotia","Total","549.0000","17886.0000","32.58"
"01/01/2004","Exports","Ontario","Michigan","76614.3000","4387111.9000","57.26"
"01/01/2004","Exports","Ontario","Minnesota","20061.0000","1091074.0000","54.39"
"01/01/2004","Exports","Ontario","New England-ISO","1795.0000","96910.2900","53.99"
"01/01/2004","Exports","Ontario","New York","481062.6420","25255685.9800","51.11"
"01/01/2004","Exports","Ontario","Pennsylvania","1258.0000","93443.6500","74.28"
"01/01/2004","Exports","Ontario","Total","580790.9420","30924225.8200","52.09"
"01/01/2004","Exports","Québec","Maine","90568.0000","6100224.5500","67.36"
"01/01/2004","Exports","Québec","New York","291290.0000","37179460.2700","127.64"
"01/01/2004","Exports","Québec","Total","562205.0000","58244758.2000","88.88"
"01/01/2004","Exports","Québec","Vermont","180347.0000","14965073.3800","37.09"
"01/01/2004","Exports","Saskatchewan","North Dakota","55948.0000","4508637.8700","80.59"
"01/01/2004","Exports","Saskatchewan","Total","55948.0000","4508637.8700","80.59"
"01/01/2004","Exports","Total","Alaska","117.6000","8417.8100","71.58"
"01/01/2004","Exports","Total","Arizona","13439.0000","945343.4900","70.34"
"01/01/2004","Exports","Total","California","392202.0000","15500497.7300","39.52"
"01/01/2004","Exports","Total","Idaho","269.0000","15091.6400","56.10"
"01/01/2004","Exports","Total","Maine","178781.2000","12270504.5100","67.80"
"01/01/2004","Exports","Total","Michigan","76614.3000","4387111.9000","57.26"
"01/01/2004","Exports","Total","Minn / N. Dakota","109446.5700","11763043.5800","107.48"
"01/01/2004","Exports","Total","Minnesota","20061.0000","1091074.0000","54.39"
"01/01/2004","Exports","Total","Montana","279.0000","18345.0600","65.75"
"01/01/2004","Exports","Total","Nevada","10054.0000","756772.2900","75.27"
"01/01/2004","Exports","Total","New England-ISO","1795.0000","96910.2900","53.99"
"01/01/2004","Exports","Total","New Mexico","2458.0000","198257.6200","80.66"
"01/01/2004","Exports","Total","New York","772352.6420","62435146.2500","79.97"
"01/01/2004","Exports","Total","North Dakota","55948.0000","4508637.8700","80.59"
"01/01/2004","Exports","Total","Oregon","12898.0000","754960.8700","58.53"
"01/01/2004","Exports","Total","Pennsylvania","1283.0000","95550.6500","74.47"
"01/01/2004","Exports","Total","Total","2140325.7320","141137718.6400","61.69"
"01/01/2004","Exports","Total","Utah","268.0000","19813.5800","73.93"
"01/01/2004","Exports","Total","Vermont","180347.0000","14965073.3800","37.09"
"01/01/2004","Exports","Total","Washington","309914.4200","11160515.8300","36.01"
"01/01/2004","Exports","Total","Wyoming","1798.0000","146650.2900","81.56"
"01/01/2004","Imports","Illinois","Ontario","8219.0000","601246.6200","73.15"
"01/01/2004","Imports","Illinois","Total","8219.0000","601246.6200","73.15"
"01/01/2004","Imports","Maine","New Brunswick","13675.8000","1892425.1100","138.38"
"01/01/2004","Imports","Maine","Québec","21628.0000","2538896.2700","117.39"
"01/01/2004","Imports","Maine","Total","35303.8000","4431321.3800","125.52"
"01/01/2004","Imports","Michigan","Ontario","554481.8000","32102256.9900","57.90"
"01/01/2004","Imports","Michigan","Total","554481.8000","32102256.9900","57.90"
"01/01/2004","Imports","Minn / N. Dakota","Manitoba","617063.0000","40152701.9300","65.07"
"01/01/2004","Imports","Minn / N. Dakota","Total","617063.0000","40152701.9300","65.07"
"01/01/2004","Imports","Minnesota","Alberta","25.0000","1489.0000","59.56"
"01/01/2004","Imports","Minnesota","Ontario","145726.0000","8572604.0000","58.83"
"01/01/2004","Imports","Minnesota","Total","145751.0000","8574093.0000","58.83"
"01/01/2004","Imports","Montana","Alberta","35.0000","1930.0000","55.14"
"01/01/2004","Imports","Montana","Total","35.0000","1930.0000","55.14"
